step,max_speed_change
2.000000,67.650673
3.000000,92.185852
4.000000,66.916039
5.000000,71.328148
6.000000,66.988525
7.000000,86.454300
8.000000,62.717537
9.000000,77.850449
10.000000,68.639084
11.000000,67.086075
12.000000,70.038567
13.000000,84.420998
14.000000,84.643402
15.000000,82.945602
16.000000,92.262703
17.000000,97.066315
18.000000,76.583878
19.000000,73.626106
20.000000,96.331985
21.000000,96.836517
22.000000,76.372009
23.000000,69.178177
24.000000,83.145805
25.000000,81.455215
26.000000,96.464386
27.000000,96.974220
28.000000,102.033089
29.000000,78.460510
30.000000,82.137718
31.000000,92.301895
32.000000,92.600296
33.000000,83.569672
34.000000,85.433563
35.000000,65.930649
36.000000,67.340004
37.000000,105.579285
38.000000,69.373184
39.000000,67.313507
40.000000,79.668015
41.000000,68.116089
42.000000,59.654690
43.000000,71.694954
44.000000,51.202442
45.000000,83.412064
46.000000,88.693542
47.000000,95.830566
48.000000,95.620605
49.000000,90.075363
50.000000,92.643219
51.000000,71.138458
52.000000,62.411285
53.000000,45.314762
54.000000,54.776680
55.000000,76.969894
56.000000,101.894760
57.000000,66.652260
58.000000,59.955704
59.000000,74.452927
60.000000,79.249870
61.000000,62.300896
62.000000,89.899345
63.000000,72.555084
64.000000,74.684647
65.000000,65.372269
66.000000,64.434982
67.000000,74.801926
68.000000,82.164055
69.000000,77.369492
70.000000,94.121094
71.000000,82.807739
72.000000,67.609436
73.000000,68.299561
74.000000,58.531128
75.000000,75.656570
76.000000,99.426262
77.000000,81.476578
78.000000,89.816208
79.000000,77.304482
80.000000,70.929489
81.000000,85.532959
82.000000,90.875198
83.000000,96.058029
84.000000,92.183395
85.000000,60.555420
86.000000,72.019691
87.000000,94.056694
88.000000,83.050018
89.000000,84.529663
90.000000,85.443878
91.000000,44.698223
92.000000,38.246361
93.000000,89.158638
94.000000,65.672218
95.000000,58.560482
96.000000,67.369438
97.000000,64.206062
98.000000,62.856262
99.000000,76.965332
100.000000,56.914547
101.000000,78.301804
102.000000,63.964130
103.000000,63.377491
104.000000,75.085892
105.000000,74.427261
106.000000,80.605904
107.000000,80.064850
108.000000,81.062096
109.000000,85.898132
110.000000,79.271080
111.000000,67.209328
112.000000,69.353935
113.000000,71.419800
114.000000,75.376045
115.000000,61.849182
116.000000,58.615593
117.000000,44.057251
118.000000,54.987473
119.000000,47.511131
120.000000,43.468460
121.000000,38.768677
122.000000,47.844326
123.000000,48.604664
124.000000,39.312057
125.000000,45.509163
126.000000,51.190117
127.000000,69.801422
128.000000,79.590820
129.000000,76.787300
130.000000,75.099716
131.000000,83.073563
132.000000,70.308434
133.000000,67.867577
134.000000,79.247276
135.000000,86.115517
136.000000,65.182266
137.000000,91.169189
138.000000,62.956299
139.000000,53.133385
140.000000,51.993843
141.000000,65.997330
142.000000,60.240730
143.000000,48.936481
144.000000,59.669930
145.000000,52.012489
146.000000,47.822350
147.000000,56.332432
148.000000,47.963028
149.000000,37.204235
150.000000,42.132092
151.000000,55.829556
152.000000,49.973030
153.000000,64.243385
154.000000,63.950417
155.000000,52.387829
156.000000,52.828804
157.000000,52.363770
158.000000,49.368233
159.000000,45.789455
160.000000,49.932102
161.000000,52.022865
162.000000,47.854332
163.000000,53.183418
164.000000,53.790123
165.000000,46.378326
166.000000,49.645988
167.000000,57.705887
168.000000,52.288460
169.000000,47.009106
170.000000,58.120979
171.000000,47.388176
172.000000,42.419064
173.000000,41.668682
174.000000,38.110435
175.000000,32.837734
176.000000,36.013832
177.000000,45.826099
178.000000,40.524460
179.000000,49.881878
