step,max_speed_change
2.000000,43.703453
3.000000,75.466164
4.000000,50.861706
5.000000,58.659908
6.000000,58.653000
7.000000,53.107353
8.000000,59.191315
9.000000,57.809593
10.000000,50.999653
11.000000,53.486664
12.000000,53.713196
13.000000,46.011181
14.000000,46.067375
15.000000,41.273472
16.000000,37.707500
17.000000,36.065289
18.000000,39.475479
19.000000,37.033150
20.000000,44.252682
21.000000,38.018063
22.000000,57.504017
23.000000,58.341560
24.000000,55.461903
25.000000,58.545189
26.000000,66.288635
27.000000,55.737896
28.000000,59.973820
29.000000,60.829422
30.000000,51.144508
31.000000,49.916306
32.000000,51.924049
33.000000,47.553001
34.000000,45.520214
35.000000,31.743881
36.000000,40.749306
37.000000,31.725616
38.000000,35.157089
39.000000,47.299202
40.000000,38.838684
41.000000,48.326782
42.000000,41.817032
43.000000,42.739422
44.000000,45.765526
45.000000,45.045559
46.000000,49.645630
47.000000,51.458817
48.000000,51.722321
49.000000,55.330120
50.000000,52.788353
51.000000,48.120258
52.000000,45.060493
53.000000,36.830227
54.000000,30.715885
55.000000,33.555126
56.000000,34.185352
57.000000,36.552753
58.000000,41.684128
59.000000,40.372307
60.000000,35.758259
61.000000,32.243713
62.000000,30.745655
63.000000,35.058220
64.000000,31.237909
65.000000,43.618065
66.000000,34.245472
67.000000,35.006031
68.000000,31.944214
69.000000,26.301210
70.000000,28.977451
71.000000,27.605015
72.000000,28.653023
73.000000,27.014086
74.000000,28.031759
75.000000,25.863789
76.000000,25.990631
77.000000,25.871782
78.000000,25.222433
79.000000,27.357212
80.000000,26.613171
81.000000,30.380239
82.000000,31.282969
83.000000,32.007214
84.000000,34.756252
85.000000,29.050255
86.000000,28.025108
87.000000,26.794197
88.000000,26.940491
89.000000,27.205229
90.000000,25.905565
91.000000,27.066572
92.000000,25.916910
93.000000,29.323498
94.000000,29.724876
95.000000,32.033714
96.000000,35.006760
97.000000,31.821960
98.000000,30.217094
99.000000,29.300861
100.000000,27.349953
101.000000,26.780706
102.000000,25.722391
103.000000,27.598770
104.000000,24.992008
105.000000,26.548634
106.000000,23.943628
107.000000,27.115026
108.000000,27.871462
109.000000,28.826517
110.000000,31.331678
111.000000,26.995129
112.000000,29.305721
113.000000,26.053320
114.000000,27.666502
115.000000,25.602812
116.000000,25.995941
117.000000,26.992331
118.000000,24.894115
119.000000,28.164196
120.000000,24.226866
121.000000,26.593773
122.000000,26.521452
123.000000,26.550592
124.000000,29.556820
125.000000,26.003704
126.000000,27.036701
127.000000,25.950333
128.000000,25.200474
129.000000,25.080725
130.000000,25.331652
131.000000,25.289108
132.000000,24.766365
133.000000,26.448141
134.000000,26.538771
135.000000,26.389801
136.000000,28.280319
137.000000,27.749290
138.000000,27.305748
139.000000,25.449657
140.000000,25.632698
141.000000,24.218369
142.000000,25.263342
143.000000,28.230051
144.000000,23.876881
145.000000,30.620018
146.000000,35.808651
147.000000,33.176487
148.000000,38.760143
149.000000,32.125183
150.000000,30.631664
151.000000,30.556259
152.000000,30.019676
153.000000,26.497314
154.000000,29.091743
155.000000,28.543259
156.000000,27.722458
157.000000,27.583427
158.000000,27.186733
159.000000,28.437531
160.000000,36.036495
161.000000,33.579929
162.000000,39.386074
163.000000,33.238762
164.000000,34.430752
165.000000,32.955738
166.000000,31.548412
167.000000,27.059738
168.000000,25.826256
169.000000,23.225246
170.000000,24.729805
171.000000,25.864552
172.000000,24.465811
173.000000,24.459427
174.000000,35.657505
175.000000,38.025799
176.000000,50.769306
177.000000,37.315441
178.000000,38.977505
179.000000,34.284573
180.000000,34.140778
181.000000,31.168617
182.000000,24.628300
183.000000,23.427357
184.000000,23.378441
185.000000,24.621035
186.000000,22.753252
187.000000,22.114662
188.000000,30.677769
189.000000,34.878334
190.000000,46.484558
191.000000,34.522324
192.000000,38.363533
193.000000,35.548798
194.000000,35.879055
195.000000,31.234085
196.000000,24.297054
197.000000,25.414852
198.000000,23.569134
199.000000,22.481485
200.000000,22.546000
201.000000,24.515905
202.000000,30.122196
203.000000,29.653950
204.000000,40.116516
205.000000,32.533424
206.000000,36.591217
207.000000,32.234581
208.000000,31.892933
209.000000,30.373074
210.000000,26.777294
211.000000,24.242706
212.000000,23.342815
213.000000,23.484003
214.000000,23.879871
215.000000,23.233253
216.000000,30.950510
217.000000,25.820351
218.000000,37.082718
219.000000,37.822647
220.000000,44.539188
221.000000,31.636461
222.000000,30.887924
223.000000,28.666588
224.000000,24.621761
225.000000,26.698215
226.000000,23.852272
227.000000,23.841774
228.000000,23.283897
229.000000,22.958298
230.000000,31.163330
231.000000,27.660229
232.000000,38.925949
233.000000,38.864021
234.000000,45.229084
235.000000,32.547157
236.000000,34.617382
237.000000,30.122223
238.000000,24.863811
239.000000,27.696995
240.000000,24.323536
241.000000,23.886299
242.000000,24.961731
243.000000,23.835918
244.000000,30.892971
245.000000,25.867149
246.000000,33.972469
247.000000,37.635284
248.000000,39.217278
249.000000,31.969517
250.000000,29.455257
251.000000,28.830978
252.000000,26.612877
253.000000,26.172096
254.000000,25.841610
255.000000,25.244850
256.000000,24.759457
257.000000,24.070759
258.000000,31.392403
259.000000,27.196011
260.000000,35.394901
261.000000,39.424408
262.000000,40.937977
263.000000,30.821686
264.000000,30.100029
265.000000,26.526051
266.000000,26.130850
267.000000,25.616470
268.000000,25.247841
269.000000,25.017710
270.000000,24.804834
271.000000,24.346760
272.000000,29.196369
273.000000,26.908028
274.000000,28.208250
275.000000,33.007423
276.000000,30.741541
277.000000,33.195213
278.000000,29.625713
279.000000,28.100330
280.000000,26.902803
281.000000,24.933271
282.000000,24.293198
283.000000,29.061825
284.000000,24.303101
285.000000,24.227806
286.000000,33.028465
287.000000,27.496384
288.000000,33.319580
289.000000,36.250343
290.000000,34.687733
291.000000,29.772655
292.000000,29.401688
293.000000,26.678440
294.000000,26.525143
295.000000,25.068293
296.000000,24.930777
297.000000,27.041922
298.000000,24.573166
299.000000,24.283287
300.000000,30.898716
301.000000,26.844494
302.000000,28.386189
303.000000,32.022064
304.000000,30.185720
305.000000,29.977612
306.000000,28.832718
307.000000,28.103012
308.000000,26.500999
309.000000,24.751890
310.000000,24.550478
311.000000,27.944998
312.000000,24.390743
313.000000,24.722420
314.000000,28.212357
315.000000,28.026691
316.000000,27.470299
317.000000,29.978035
318.000000,26.677895
319.000000,30.247200
320.000000,27.971619
321.000000,25.875690
322.000000,26.415714
323.000000,24.988022
324.000000,25.317417
325.000000,30.233820
326.000000,24.823196
327.000000,24.237934
328.000000,32.610889
329.000000,37.079525
330.000000,41.948055
331.000000,39.026806
332.000000,34.028877
333.000000,33.224449
334.000000,29.216106
335.000000,31.073582
336.000000,26.943401
337.000000,26.006462
338.000000,24.814924
339.000000,26.578579
340.000000,24.212429
341.000000,24.037811
342.000000,32.424877
343.000000,38.096394
344.000000,41.174915
345.000000,38.697079
346.000000,33.569450
347.000000,32.766060
348.000000,28.555325
349.000000,31.218822
350.000000,26.000599
351.000000,24.326168
352.000000,24.080147
353.000000,25.544220
354.000000,23.880306
355.000000,24.317966
356.000000,30.422356
357.000000,36.032913
358.000000,40.771385
359.000000,36.843102
360.000000,35.201965
361.000000,33.192276
362.000000,31.940720
363.000000,28.894760
364.000000,25.771093
365.000000,24.362831
366.000000,24.188438
367.000000,24.922726
368.000000,24.839676
369.000000,23.988565
370.000000,30.404762
371.000000,33.023014
372.000000,38.568062
373.000000,37.808418
374.000000,35.562653
375.000000,32.944290
376.000000,29.554031
377.000000,30.867504
378.000000,25.551029
379.000000,25.002188
380.000000,24.740667
381.000000,24.441597
382.000000,24.360706
383.000000,24.370396
384.000000,25.800598
385.000000,26.388464
386.000000,26.900820
387.000000,29.920898
388.000000,26.472961
389.000000,29.149715
390.000000,28.688526
391.000000,26.379528
392.000000,26.203030
393.000000,25.076296
394.000000,24.752043
395.000000,28.321667
396.000000,25.778271
397.000000,24.161674
398.000000,29.837051
399.000000,32.623470
400.000000,36.842503
401.000000,35.407444
402.000000,32.734818
403.000000,31.292759
404.000000,30.466591
405.000000,28.659252
406.000000,27.474163
407.000000,28.486805
408.000000,26.113945
409.000000,28.139791
410.000000,24.760494
411.000000,24.201248
412.000000,31.630341
413.000000,35.653992
414.000000,38.177876
415.000000,36.792839
416.000000,34.374817
417.000000,33.464371
418.000000,26.754299
419.000000,31.224689
420.000000,26.239187
421.000000,24.377556
422.000000,24.188156
423.000000,27.087812
424.000000,23.972450
425.000000,24.373402
426.000000,30.898602
427.000000,36.935585
428.000000,40.411209
429.000000,37.506546
430.000000,33.886887
431.000000,31.970009
432.000000,28.489594
433.000000,26.629860
434.000000,25.958168
435.000000,26.438137
436.000000,26.279461
437.000000,26.501015
438.000000,26.064262
439.000000,24.820187
440.000000,32.448723
441.000000,35.842503
442.000000,43.264553
443.000000,40.536125
444.000000,37.465553
445.000000,33.280014
446.000000,31.942024
447.000000,31.003021
448.000000,25.703564
449.000000,25.377846
450.000000,24.933708
451.000000,24.507589
452.000000,24.386103
453.000000,24.035450
454.000000,29.174038
455.000000,27.695847
456.000000,31.212416
457.000000,33.325920
458.000000,30.891834
459.000000,28.931129
460.000000,27.385372
461.000000,25.270485
462.000000,26.042458
463.000000,24.696335
464.000000,24.552860
465.000000,23.928020
466.000000,25.751516
467.000000,24.516777
468.000000,25.980154
469.000000,26.286242
470.000000,30.715004
471.000000,30.682161
472.000000,29.927896
473.000000,29.494440
474.000000,27.705261
475.000000,27.253082
476.000000,26.199913
477.000000,25.756336
478.000000,26.088306
479.000000,28.256554
480.000000,24.683241
481.000000,24.373005
482.000000,30.918304
483.000000,32.290417
484.000000,35.766510
485.000000,36.807339
486.000000,32.710037
487.000000,32.907372
488.000000,26.228203
489.000000,27.073753
490.000000,26.201820
491.000000,25.088474
492.000000,24.822376
493.000000,28.416042
494.000000,24.335129
495.000000,24.552631
496.000000,30.557877
497.000000,34.746185
498.000000,35.773750
499.000000,35.082901
500.000000,34.299622
501.000000,33.288036
502.000000,26.339378
503.000000,25.763485
504.000000,25.980762
505.000000,24.944204
506.000000,25.779984
507.000000,27.234957
508.000000,27.385460
509.000000,25.340128
510.000000,32.132431
511.000000,38.583500
512.000000,44.015518
513.000000,40.006500
514.000000,35.239487
515.000000,33.874397
516.000000,31.378201
517.000000,30.713043
518.000000,27.603069
519.000000,28.008976
520.000000,25.717339
521.000000,24.981482
522.000000,24.387968
523.000000,24.035892
524.000000,30.841602
525.000000,35.043659
526.000000,38.420868
527.000000,37.278484
528.000000,34.029758
529.000000,31.993931
530.000000,28.574986
531.000000,32.644772
532.000000,26.084906
533.000000,24.154823
534.000000,24.002514
535.000000,23.560402
536.000000,24.182117
537.000000,24.654682
538.000000,27.137608
539.000000,28.019753
540.000000,33.088173
541.000000,33.575752
542.000000,31.045504
543.000000,30.793997
544.000000,27.584232
545.000000,25.692242
546.000000,26.285328
547.000000,24.288773
548.000000,25.384262
549.000000,24.803753
550.000000,26.260651
551.000000,24.597870
552.000000,30.129858
553.000000,31.957478
554.000000,37.552895
555.000000,37.689831
556.000000,34.794140
557.000000,31.931616
558.000000,30.822536
559.000000,31.272732
560.000000,25.906324
561.000000,25.700558
562.000000,25.296234
563.000000,26.158911
564.000000,24.827122
565.000000,24.294865
566.000000,28.274090
567.000000,28.343197
568.000000,29.844248
569.000000,31.663433
570.000000,28.538208
571.000000,30.782280
572.000000,28.972511
573.000000,30.832436
574.000000,26.266302
575.000000,25.016077
576.000000,24.648455
577.000000,28.363100
578.000000,24.117846
579.000000,24.414131
580.000000,29.516270
581.000000,33.506207
582.000000,37.192841
583.000000,34.878372
584.000000,32.269497
585.000000,31.408142
586.000000,29.718395
587.000000,27.746944
588.000000,26.537613
589.000000,26.361168
590.000000,25.690289
591.000000,27.241581
592.000000,24.298275
593.000000,24.080902
594.000000,32.161251
595.000000,36.860638
596.000000,41.831005
597.000000,39.542511
598.000000,34.897034
599.000000,32.706688
600.000000,27.247627
601.000000,29.820221
602.000000,25.936687
603.000000,24.423477
604.000000,24.259949
605.000000,25.105894
606.000000,23.798981
607.000000,24.194588
608.000000,30.155758
609.000000,34.642281
610.000000,37.751984
611.000000,36.781013
612.000000,33.330303
613.000000,31.893173
614.000000,27.626972
615.000000,25.616486
616.000000,25.969482
617.000000,25.212250
618.000000,24.804852
619.000000,26.578110
620.000000,26.161924
621.000000,24.981625
622.000000,30.662106
623.000000,33.959362
624.000000,40.387569
625.000000,38.290215
626.000000,36.507061
627.000000,33.560848
628.000000,31.855427
629.000000,27.589603
630.000000,27.650780
631.000000,27.839970
632.000000,26.029827
633.000000,24.703983
634.000000,24.598709
635.000000,24.138008
636.000000,29.676729
637.000000,27.411545
638.000000,31.979418
639.000000,34.137741
640.000000,32.038078
641.000000,30.169048
642.000000,27.801086
643.000000,30.072529
644.000000,26.360186
645.000000,24.602560
646.000000,24.350401
647.000000,24.355116
648.000000,24.514214
649.000000,24.955242
650.000000,24.766201
651.000000,26.544966
652.000000,26.277987
653.000000,28.774866
654.000000,26.719692
655.000000,29.847534
656.000000,29.292168
657.000000,25.728857
658.000000,26.690128
659.000000,24.629528
660.000000,25.173843
661.000000,29.436106
662.000000,26.911690
663.000000,25.132389
664.000000,33.436649
665.000000,37.257965
666.000000,43.496353
667.000000,40.617989
668.000000,34.650085
669.000000,34.007767
670.000000,29.317337
671.000000,32.019726
672.000000,25.685984
673.000000,25.852699
674.000000,25.449574
675.000000,25.114588
676.000000,24.895288
677.000000,24.242020
678.000000,29.148708
679.000000,33.529602
680.000000,34.578110
681.000000,33.312077
682.000000,33.578346
683.000000,33.060116
684.000000,28.554646
685.000000,30.305153
686.000000,26.092697
687.000000,24.746893
688.000000,24.315710
689.000000,26.086205
690.000000,23.857105
691.000000,24.204845
692.000000,30.295864
693.000000,36.607239
694.000000,41.678406
695.000000,37.361248
696.000000,34.395966
697.000000,32.730354
698.000000,29.861195
699.000000,26.429104
700.000000,25.866531
701.000000,25.616253
702.000000,25.741077
703.000000,25.450386
704.000000,24.028217
705.000000,24.126253
706.000000,32.105721
707.000000,35.991367
708.000000,41.240509
709.000000,39.266312
710.000000,36.708534
711.000000,32.520340
712.000000,29.904957
713.000000,29.805687
714.000000,25.758860
715.000000,24.286825
716.000000,24.198431
717.000000,23.641975
718.000000,23.856926
719.000000,24.324787
720.000000,27.478365
721.000000,26.945126
722.000000,30.612381
723.000000,32.507435
724.000000,29.600737
725.000000,28.988369
726.000000,27.431992
727.000000,25.510033
728.000000,26.142534
729.000000,24.618664
730.000000,24.353199
731.000000,25.523439
732.000000,24.181654
733.000000,24.207401
734.000000,28.343611
735.000000,29.264286
736.000000,35.672440
737.000000,35.597713
738.000000,33.750633
739.000000,31.573309
740.000000,31.546551
741.000000,28.004440
742.000000,26.887257
743.000000,27.786469
744.000000,26.310192
745.000000,27.006056
746.000000,25.026955
747.000000,24.299509
748.000000,29.582947
749.000000,30.014034
750.000000,32.639778
751.000000,33.935982
752.000000,31.573898
753.000000,31.939426
754.000000,27.153652
755.000000,29.648476
756.000000,26.305378
757.000000,25.232901
758.000000,24.808458
759.000000,29.026270
760.000000,24.300648
761.000000,24.783995
762.000000,29.387840
763.000000,32.564674
764.000000,33.906487
765.000000,32.899921
766.000000,32.248451
767.000000,32.639122
768.000000,28.020947
769.000000,25.268242
770.000000,26.080753
771.000000,24.855610
772.000000,27.003994
773.000000,27.696745
774.000000,26.542042
775.000000,24.627598
776.000000,32.918781
777.000000,38.215759
778.000000,45.064323
779.000000,40.711235
780.000000,35.383648
781.000000,34.453613
782.000000,28.367146
783.000000,31.493725
784.000000,25.665812
785.000000,25.222548
786.000000,24.940069
787.000000,24.673840
788.000000,24.439514
789.000000,24.211376
790.000000,29.595758
791.000000,33.228790
792.000000,35.326591
793.000000,35.081543
794.000000,30.579670
795.000000,31.891125
796.000000,28.850494
797.000000,27.809917
798.000000,26.018950
799.000000,24.992554
800.000000,24.204063
801.000000,24.950487
802.000000,23.839039
803.000000,24.040909
804.000000,29.974121
805.000000,33.414661
806.000000,39.050938
807.000000,36.912460
808.000000,35.014835
809.000000,32.651268
810.000000,29.354431
811.000000,28.345966
812.000000,25.924702
813.000000,25.908798
814.000000,26.065525
815.000000,25.936546
816.000000,24.577793
817.000000,24.184010
818.000000,29.782887
819.000000,29.474430
820.000000,33.596634
821.000000,35.101112
822.000000,32.580193
823.000000,30.228561
824.000000,27.503067
825.000000,30.186134
826.000000,26.291523
827.000000,24.393265
828.000000,24.114340
829.000000,25.077974
830.000000,24.220978
831.000000,24.654066
832.000000,27.219463
833.000000,26.731739
834.000000,29.828817
835.000000,31.618519
836.000000,27.713604
837.000000,30.095184
838.000000,27.229019
839.000000,25.766788
840.000000,26.291735
841.000000,25.419834
842.000000,26.037743
843.000000,28.485079
844.000000,26.752630
845.000000,25.488142
