step,max_speed_change
2.000000,1.805219
3.000000,1.013841
4.000000,0.844859
5.000000,0.666595
6.000000,0.670105
7.000000,0.609336
8.000000,0.485950
9.000000,0.463917
10.000000,0.430225
11.000000,0.403646
12.000000,0.391135
13.000000,0.370903
14.000000,0.357097
15.000000,0.338692
16.000000,0.326095
17.000000,0.311062
18.000000,0.300798
19.000000,0.289420
20.000000,0.286152
21.000000,0.275338
22.000000,0.270657
23.000000,0.263359
24.000000,0.257482
25.000000,0.252516
26.000000,0.244441
27.000000,0.241070
28.000000,0.236871
29.000000,0.232939
30.000000,0.230653
31.000000,0.228878
32.000000,0.226096
33.000000,0.224187
34.000000,0.222856
35.000000,0.221000
36.000000,0.218961
37.000000,0.218695
38.000000,0.218036
39.000000,0.217140
40.000000,0.215833
41.000000,0.215649
42.000000,0.215604
43.000000,0.215267
44.000000,0.215003
45.000000,0.215528
46.000000,0.215126
47.000000,0.214773
48.000000,0.215418
49.000000,0.215068
50.000000,0.213804
51.000000,0.214377
52.000000,0.213912
53.000000,0.212782
54.000000,0.213413
55.000000,0.212932
56.000000,0.211244
57.000000,0.211649
58.000000,0.211021
59.000000,0.209497
60.000000,0.209989
61.000000,0.209353
62.000000,0.207495
63.000000,0.207445
64.000000,0.206711
65.000000,0.204793
66.000000,0.204874
67.000000,0.204098
68.000000,0.202250
69.000000,0.201337
70.000000,0.200456
71.000000,0.198502
72.000000,0.197695
73.000000,0.196927
74.000000,0.195160
75.000000,0.193252
76.000000,0.192477
77.000000,0.191847
78.000000,0.191223
79.000000,0.191871
80.000000,0.191739
81.000000,0.191339
82.000000,0.192022
83.000000,0.191980
84.000000,0.191234
85.000000,0.191854
86.000000,0.191682
87.000000,0.190943
88.000000,0.191522
89.000000,0.191339
90.000000,0.190366
91.000000,0.190817
92.000000,0.190520
93.000000,0.189488
94.000000,0.189815
95.000000,0.189625
96.000000,0.188646
97.000000,0.188524
98.000000,0.188097
99.000000,0.186911
100.000000,0.186982
101.000000,0.186513
102.000000,0.185252
103.000000,0.184933
104.000000,0.184180
105.000000,0.182704
106.000000,0.182493
107.000000,0.181731
108.000000,0.180265
109.000000,0.179813
110.000000,0.178765
111.000000,0.178077
112.000000,0.177172
113.000000,0.177109
114.000000,0.176407
115.000000,0.175257
116.000000,0.175245
117.000000,0.174495
118.000000,0.173146
119.000000,0.175567
120.000000,0.177256
121.000000,0.176213
122.000000,0.170331
123.000000,0.170304
124.000000,0.176538
125.000000,0.179634
126.000000,0.180116
127.000000,0.175119
128.000000,0.171650
129.000000,0.164087
130.000000,0.160823
131.000000,0.160492
132.000000,0.158362
133.000000,0.157758
134.000000,0.157197
135.000000,0.155991
136.000000,0.155759
137.000000,0.155048
138.000000,0.154510
139.000000,0.152979
140.000000,0.154640
141.000000,0.156343
142.000000,0.156420
143.000000,0.155473
144.000000,0.160191
145.000000,0.163190
146.000000,0.163918
147.000000,0.161013
148.000000,0.155057
149.000000,0.156747
150.000000,0.159137
151.000000,0.162591
152.000000,0.163295
153.000000,0.164649
