step,max_speed_change
2.000000,2.140745
3.000000,1.282775
4.000000,1.247037
5.000000,1.060208
6.000000,1.127012
7.000000,1.032674
8.000000,0.855787
9.000000,0.863266
10.000000,0.804139
11.000000,0.720208
12.000000,0.694201
13.000000,0.658353
14.000000,0.628793
15.000000,0.578956
16.000000,0.572985
17.000000,0.543184
18.000000,0.505619
19.000000,0.500120
20.000000,0.485129
21.000000,0.458912
22.000000,0.436691
23.000000,0.438729
24.000000,0.421065
25.000000,0.400674
26.000000,0.392383
27.000000,0.389711
28.000000,0.371274
29.000000,0.366923
30.000000,0.358220
31.000000,0.348668
32.000000,0.338404
33.000000,0.336964
34.000000,0.328572
35.000000,0.321154
36.000000,0.318375
37.000000,0.309173
38.000000,0.301602
39.000000,0.300725
40.000000,0.298595
41.000000,0.286875
42.000000,0.286897
43.000000,0.279693
44.000000,0.278245
45.000000,0.271834
46.000000,0.272624
47.000000,0.265635
48.000000,0.264263
49.000000,0.260967
50.000000,0.256277
51.000000,0.256196
52.000000,0.251384
53.000000,0.249972
54.000000,0.249224
55.000000,0.244871
56.000000,0.237113
57.000000,0.241553
58.000000,0.239359
59.000000,0.234622
60.000000,0.235494
61.000000,0.232600
62.000000,0.227957
63.000000,0.229464
64.000000,0.228918
65.000000,0.223330
66.000000,0.223062
67.000000,0.222356
68.000000,0.218668
69.000000,0.218823
70.000000,0.218006
71.000000,0.213424
72.000000,0.212185
73.000000,0.213908
74.000000,0.210756
75.000000,0.209269
76.000000,0.207599
77.000000,0.205998
78.000000,0.206710
79.000000,0.207983
80.000000,0.208155
81.000000,0.207027
82.000000,0.208318
83.000000,0.208642
84.000000,0.207590
85.000000,0.208955
86.000000,0.209338
87.000000,0.207926
88.000000,0.208319
89.000000,0.208183
90.000000,0.206591
91.000000,0.207456
92.000000,0.207101
93.000000,0.205446
94.000000,0.205436
95.000000,0.204687
96.000000,0.202872
97.000000,0.203359
98.000000,0.202579
99.000000,0.200746
100.000000,0.200489
101.000000,0.199701
